pdf,smiles,doi,title,publisher,year,access,compound_id,target_type,target_relation,target_value,target_units,bacteria,bacteria_name_unified,bacteria_info,page_bacteria,origin_bacteria,section_bacteria,subsection_bacteria,page_target,origin_target,section_target,subsection_target,column_prop,line_prop,page_scaffold,origin_scaffold,section_scaffold,subsection_scaffold,page_residue,origin_residue,section_residue
08927020601188528,CC(=O)NC[C@H]1CN(c2ccc(-n3cnnc3)c(F)c2)C(=O)O1,10.1080/08927020601188528,QSAR study of oxazolidinone antibacterial agents using artificial neural networks,Informa UK Limited,2007,0,63,pMIC,'=',"4,32",mol/l,methicillin-susceptible S. aureus,Staphylococcus aureus,Methicillin susceptible,2,text,Materials and methods,Data set and descriptor calculation,7,table 1,,,,,2,figure 1,,,7,table 1,
08927020601188528,CC(=O)NC[C@H]1CN(c2ccc(-n3ncnn3)c(F)c2)C(=O)O1,10.1080/08927020601188528,QSAR study of oxazolidinone antibacterial agents using artificial neural networks,Informa UK Limited,2007,0,64,pMIC,'=',"5,23",mol/l,methicillin-susceptible S. aureus,Staphylococcus aureus,Methicillin susceptible,2,text,Materials and methods,Data set and descriptor calculation,7,table 1,,,,,2,figure 1,,,7,table 1,
08927020601188528,CC(=O)NC[C@H]1CN(c2ccc(-n3nnc(C=O)n3)c(F)c2)C(=O)O1,10.1080/08927020601188528,QSAR study of oxazolidinone antibacterial agents using artificial neural networks,Informa UK Limited,2007,0,65,pMIC,'=',"4,66",mol/l,methicillin-susceptible S. aureus,Staphylococcus aureus,Methicillin susceptible,2,text,Materials and methods,Data set and descriptor calculation,7,table 1,,,,,2,figure 1,,,7,table 1,
08927020601188528,CC(=O)NC[C@H]1CN(c2ccc(-n3nnc(C=NO)n3)c(F)c2)C(=O)O1,10.1080/08927020601188528,QSAR study of oxazolidinone antibacterial agents using artificial neural networks,Informa UK Limited,2007,0,66,pMIC,'=',"4,98",mol/l,methicillin-susceptible S. aureus,Staphylococcus aureus,Methicillin susceptible,2,text,Materials and methods,Data set and descriptor calculation,7,table 1,,,,,2,figure 1,,,7,table 1,
08927020601188528,CC(=O)NC[C@H]1CN(c2ccc(-n3nnc(C#N)n3)c(F)c2)C(=O)O1,10.1080/08927020601188528,QSAR study of oxazolidinone antibacterial agents using artificial neural networks,Informa UK Limited,2007,0,67,pMIC,'=',"5,26",mol/l,methicillin-susceptible S. aureus,Staphylococcus aureus,Methicillin susceptible,2,text,Materials and methods,Data set and descriptor calculation,7,table 1,,,,,2,figure 1,,,7,table 1,
08927020601188528,CC(=O)NC[C@H]1CN(c2ccc(-n3cnnn3)c(F)c2)C(=O)O1,10.1080/08927020601188528,QSAR study of oxazolidinone antibacterial agents using artificial neural networks,Informa UK Limited,2007,0,68,pMIC,'=',"4,93",mol/l,methicillin-susceptible S. aureus,Staphylococcus aureus,Methicillin susceptible,2,text,Materials and methods,Data set and descriptor calculation,7,table 1,,,,,2,figure 1,,,7,table 1,
08927020601188528,CC(=O)NC[C@H]1CN(c2ccc(-c3nncs3)c(F)c2)C(=O)O1,10.1080/08927020601188528,QSAR study of oxazolidinone antibacterial agents using artificial neural networks,Informa UK Limited,2007,0,69,pMIC,'=',"5,53",mol/l,methicillin-susceptible S. aureus,Staphylococcus aureus,Methicillin susceptible,2,text,Materials and methods,Data set and descriptor calculation,7,table 1,,,,,2,figure 1,,,7,table 1,
08927020601188528,CC(=O)NC[C@H]1CN(c2ccc(-c3n[nH]c(=O)s3)c(F)c2)C(=O)O1,10.1080/08927020601188528,QSAR study of oxazolidinone antibacterial agents using artificial neural networks,Informa UK Limited,2007,0,70,pMIC,'=',"5,55",mol/l,methicillin-susceptible S. aureus,Staphylococcus aureus,Methicillin susceptible,2,text,Materials and methods,Data set and descriptor calculation,7,table 1,,,,,2,figure 1,,,7,table 1,
08927020601188528,CC(=O)NC[C@H]1CN(c2ccc(-c3nnc(C)s3)c(F)c2)C(=O)O1,10.1080/08927020601188528,QSAR study of oxazolidinone antibacterial agents using artificial neural networks,Informa UK Limited,2007,0,71,pMIC,'=',"5,55",mol/l,methicillin-susceptible S. aureus,Staphylococcus aureus,Methicillin susceptible,2,text,Materials and methods,Data set and descriptor calculation,7,table 1,,,,,2,figure 1,,,7,table 1,
08927020601188528,CCc1nnc(-c2ccc(N3C[C@H](CNC(C)=O)OC3=O)cc2F)s1,10.1080/08927020601188528,QSAR study of oxazolidinone antibacterial agents using artificial neural networks,Informa UK Limited,2007,0,72,pMIC,'=',"5,56",mol/l,methicillin-susceptible S. aureus,Staphylococcus aureus,Methicillin susceptible,2,text,Materials and methods,Data set and descriptor calculation,7,table 1,,,,,2,figure 1,,,7,table 1,
08927020601188528,CC(=O)NC[C@H]1CN(c2ccc(-c3nnc(CF)s3)c(F)c2)C(=O)O1,10.1080/08927020601188528,QSAR study of oxazolidinone antibacterial agents using artificial neural networks,Informa UK Limited,2007,0,73,pMIC,'=',"5,57",mol/l,methicillin-susceptible S. aureus,Staphylococcus aureus,Methicillin susceptible,2,text,Materials and methods,Data set and descriptor calculation,8,table 1,,,,,2,figure 1,,,8,table 1,
08927020601188528,COCc1nnc(-c2ccc(N3C[C@H](CNC(C)=O)OC3=O)cc2F)s1,10.1080/08927020601188528,QSAR study of oxazolidinone antibacterial agents using artificial neural networks,Informa UK Limited,2007,0,74,pMIC,'=',"5,28",mol/l,methicillin-susceptible S. aureus,Staphylococcus aureus,Methicillin susceptible,2,text,Materials and methods,Data set and descriptor calculation,8,table 1,,,,,2,figure 1,,,8,table 1,
08927020601188528,CC(=O)NC[C@H]1CN(c2ccc(-c3nnc(COC(C)=O)s3)c(F)c2)C(=O)O1,10.1080/08927020601188528,QSAR study of oxazolidinone antibacterial agents using artificial neural networks,Informa UK Limited,2007,0,75,pMIC,'=',"5,63",mol/l,methicillin-susceptible S. aureus,Staphylococcus aureus,Methicillin susceptible,2,text,Materials and methods,Data set and descriptor calculation,8,table 1,,,,,2,figure 1,,,8,table 1,
08927020601188528,CCOC(=O)c1nnc(-c2ccc(N3C[C@H](CNC(C)=O)OC3=O)cc2F)s1,10.1080/08927020601188528,QSAR study of oxazolidinone antibacterial agents using artificial neural networks,Informa UK Limited,2007,0,76,pMIC,'=',"4,71",mol/l,methicillin-susceptible S. aureus,Staphylococcus aureus,Methicillin susceptible,2,text,Materials and methods,Data set and descriptor calculation,8,table 1,,,,,2,figure 1,,,8,table 1,
08927020601188528,CC(=O)CCc1nnc(-c2ccc(N3C[C@H](CNC(C)=O)OC3=O)cc2F)s1,10.1080/08927020601188528,QSAR study of oxazolidinone antibacterial agents using artificial neural networks,Informa UK Limited,2007,0,77,pMIC,'=',"5,61",mol/l,methicillin-susceptible S. aureus,Staphylococcus aureus,Methicillin susceptible,2,text,Materials and methods,Data set and descriptor calculation,8,table 1,,,,,2,figure 1,,,8,table 1,
08927020601188528,CC(=O)NC[C@H]1CN(c2ccc(-c3nnc(CC#N)s3)c(F)c2)C(=O)O1,10.1080/08927020601188528,QSAR study of oxazolidinone antibacterial agents using artificial neural networks,Informa UK Limited,2007,0,78,pMIC,'=',"5,27",mol/l,methicillin-susceptible S. aureus,Staphylococcus aureus,Methicillin susceptible,2,text,Materials and methods,Data set and descriptor calculation,8,table 1,,,,,2,figure 1,,,8,table 1,
08927020601188528,CSCc1nnc(-c2ccc(N3C[C@H](CNC(C)=O)OC3=O)cc2F)s1,10.1080/08927020601188528,QSAR study of oxazolidinone antibacterial agents using artificial neural networks,Informa UK Limited,2007,0,79,pMIC,'=',"5,6",mol/l,methicillin-susceptible S. aureus,Staphylococcus aureus,Methicillin susceptible,2,text,Materials and methods,Data set and descriptor calculation,8,table 1,,,,,2,figure 1,,,8,table 1,
08927020601188528,CC(=O)NC[C@H]1CN(c2ccc(-c3nnc(CO)s3)c(F)c2)C(=O)O1,10.1080/08927020601188528,QSAR study of oxazolidinone antibacterial agents using artificial neural networks,Informa UK Limited,2007,0,80,pMIC,'=',"5,56",mol/l,methicillin-susceptible S. aureus,Staphylococcus aureus,Methicillin susceptible,2,text,Materials and methods,Data set and descriptor calculation,8,table 1,,,,,2,figure 1,,,8,table 1,
08927020601188528,CC(=O)NC[C@H]1CN(c2ccc(-c3nnc(C(N)=O)s3)c(F)c2)C(=O)O1,10.1080/08927020601188528,QSAR study of oxazolidinone antibacterial agents using artificial neural networks,Informa UK Limited,2007,0,81,pMIC,'=',"5,88",mol/l,methicillin-susceptible S. aureus,Staphylococcus aureus,Methicillin susceptible,2,text,Materials and methods,Data set and descriptor calculation,8,table 1,,,,,2,figure 1,,,8,table 1,
08927020601188528,CC(=O)NC[C@H]1CN(c2ccc(-c3nnc(CC(N)=O)s3)c(F)c2)C(=O)O1,10.1080/08927020601188528,QSAR study of oxazolidinone antibacterial agents using artificial neural networks,Informa UK Limited,2007,0,82,pMIC,'=',"4,99",mol/l,methicillin-susceptible S. aureus,Staphylococcus aureus,Methicillin susceptible,2,text,Materials and methods,Data set and descriptor calculation,8,table 1,,,,,2,figure 1,,,8,table 1,
08927020601188528,CC(=O)NC[C@H]1CN(c2ccc(-c3nnc(CCC(C)=NO)s3)c(F)c2)C(=O)O1,10.1080/08927020601188528,QSAR study of oxazolidinone antibacterial agents using artificial neural networks,Informa UK Limited,2007,0,83,pMIC,'=',"5,32",mol/l,methicillin-susceptible S. aureus,Staphylococcus aureus,Methicillin susceptible,2,text,Materials and methods,Data set and descriptor calculation,8,table 1,,,,,2,figure 1,,,8,table 1,
08927020601188528,CC(=O)NC[C@H]1CN(c2ccc(-c3nnc(CS(C)=O)s3)c(F)c2)C(=O)O1,10.1080/08927020601188528,QSAR study of oxazolidinone antibacterial agents using artificial neural networks,Informa UK Limited,2007,0,84,pMIC,'=',"4,71",mol/l,methicillin-susceptible S. aureus,Staphylococcus aureus,Methicillin susceptible,2,text,Materials and methods,Data set and descriptor calculation,8,table 1,,,,,2,figure 1,,,8,table 1,
08927020601188528,CC(=O)NC[C@H]1CN(c2ccc(-c3nnc(CS(C)(=O)=O)s3)c(F)c2)C(=O)O1,10.1080/08927020601188528,QSAR study of oxazolidinone antibacterial agents using artificial neural networks,Informa UK Limited,2007,0,85,pMIC,'=',"5,03",mol/l,methicillin-susceptible S. aureus,Staphylococcus aureus,Methicillin susceptible,2,text,Materials and methods,Data set and descriptor calculation,8,table 1,,,,,2,figure 1,,,8,table 1,
08927020601188528,CC(=O)NC[C@H]1CN(c2ccc(-c3nnc(CN)s3)c(F)c2)C(=O)O1,10.1080/08927020601188528,QSAR study of oxazolidinone antibacterial agents using artificial neural networks,Informa UK Limited,2007,0,86,pMIC,'=',"4,66",mol/l,methicillin-susceptible S. aureus,Staphylococcus aureus,Methicillin susceptible,2,text,Materials and methods,Data set and descriptor calculation,8,table 1,,,,,2,figure 1,,,8,table 1,
08927020601188528,CNCc1nnc(-c2ccc(N3C[C@H](CNC(C)=O)OC3=O)cc2F)s1,10.1080/08927020601188528,QSAR study of oxazolidinone antibacterial agents using artificial neural networks,Informa UK Limited,2007,0,87,pMIC,'=',"4,98",mol/l,methicillin-susceptible S. aureus,Staphylococcus aureus,Methicillin susceptible,2,text,Materials and methods,Data set and descriptor calculation,9,table 1,,,,,2,figure 1,,,9,table 1,
08927020601188528,CC(=S)NC[C@H]1CN(c2ccc(-c3nnc(CS(C)(=O)=O)s3)c(F)c2)C(=O)O1,10.1080/08927020601188528,QSAR study of oxazolidinone antibacterial agents using artificial neural networks,Informa UK Limited,2007,0,89,pMIC,'=',"6,25",mol/l,methicillin-susceptible S. aureus,Staphylococcus aureus,Methicillin susceptible,2,text,Materials and methods,Data set and descriptor calculation,9,table 1,,,,,2,figure 1,,,9,table 1,
08927020601188528,CC(=S)NC[C@H]1CN(c2ccc(-c3nnc(CN)s3)c(F)c2)C(=O)O1,10.1080/08927020601188528,QSAR study of oxazolidinone antibacterial agents using artificial neural networks,Informa UK Limited,2007,0,90,pMIC,'=',"5,88",mol/l,methicillin-susceptible S. aureus,Staphylococcus aureus,Methicillin susceptible,2,text,Materials and methods,Data set and descriptor calculation,9,table 1,,,,,2,figure 1,,,9,table 1,
08927020601188528,CNCc1nnc(-c2ccc(N3C[C@H](CNC(C)=S)OC3=O)cc2F)s1,10.1080/08927020601188528,QSAR study of oxazolidinone antibacterial agents using artificial neural networks,Informa UK Limited,2007,0,91,pMIC,'=',"5,9",mol/l,methicillin-susceptible S. aureus,Staphylococcus aureus,Methicillin susceptible,2,text,Materials and methods,Data set and descriptor calculation,9,table 1,,,,,2,figure 1,,,9,table 1,
08927020601188528,CC(=O)NC[C@H]1CN(c2ccc(-c3ccn[nH]3)c(F)c2)C(=O)O1,10.1080/08927020601188528,QSAR study of oxazolidinone antibacterial agents using artificial neural networks,Informa UK Limited,2007,0,92,pMIC,'=',"4,9",mol/l,methicillin-susceptible S. aureus,Staphylococcus aureus,Methicillin susceptible,2,text,Materials and methods,Data set and descriptor calculation,9,table 1,,,,,2,figure 1,,,9,table 1,
08927020601188528,CC(=O)NC[C@H]1CN(c2ccc(-c3ccnn3C)c(F)c2)C(=O)O1,10.1080/08927020601188528,QSAR study of oxazolidinone antibacterial agents using artificial neural networks,Informa UK Limited,2007,0,93,pMIC,'=',"5,52",mol/l,methicillin-susceptible S. aureus,Staphylococcus aureus,Methicillin susceptible,2,text,Materials and methods,Data set and descriptor calculation,9,table 1,,,,,2,figure 1,,,9,table 1,
08927020601188528,CC(=O)NC[C@H]1CN(c2ccc(-c3ccnn3CCO)c(F)c2)C(=O)O1,10.1080/08927020601188528,QSAR study of oxazolidinone antibacterial agents using artificial neural networks,Informa UK Limited,2007,0,94,pMIC,'=',"4,36",mol/l,methicillin-susceptible S. aureus,Staphylococcus aureus,Methicillin susceptible,2,text,Materials and methods,Data set and descriptor calculation,9,table 1,,,,,2,figure 1,,,9,table 1,
08927020601188528,CC(=O)NC[C@H]1CN(c2ccc(-c3ccnn3CCC#N)c(F)c2)C(=O)O1,10.1080/08927020601188528,QSAR study of oxazolidinone antibacterial agents using artificial neural networks,Informa UK Limited,2007,0,95,pMIC,'=',"4,37",mol/l,methicillin-susceptible S. aureus,Staphylococcus aureus,Methicillin susceptible,2,text,Materials and methods,Data set and descriptor calculation,9,table 1,,,,,2,figure 1,,,9,table 1,
08927020601188528,C=CCn1nccc1-c1ccc(N2C[C@H](CNC(C)=O)OC2=O)cc1F,10.1080/08927020601188528,QSAR study of oxazolidinone antibacterial agents using artificial neural networks,Informa UK Limited,2007,0,96,pMIC,'=',"4,65",mol/l,methicillin-susceptible S. aureus,Staphylococcus aureus,Methicillin susceptible,2,text,Materials and methods,Data set and descriptor calculation,9,table 1,,,,,2,figure 1,,,9,table 1,
08927020601188528,CC(=O)NC[C@H]1CN(c2ccc(-c3ccn(C)n3)c(F)c2)C(=O)O1,10.1080/08927020601188528,QSAR study of oxazolidinone antibacterial agents using artificial neural networks,Informa UK Limited,2007,0,97,pMIC,'=',"4,62",mol/l,methicillin-susceptible S. aureus,Staphylococcus aureus,Methicillin susceptible,2,text,Materials and methods,Data set and descriptor calculation,9,table 1,,,,,2,figure 1,,,9,table 1,
08927020601188528,CC(=O)NC[C@H]1CN(c2ccc(-c3ccn(CCO)n3)c(F)c2)C(=O)O1,10.1080/08927020601188528,QSAR study of oxazolidinone antibacterial agents using artificial neural networks,Informa UK Limited,2007,0,98,pMIC,'=',"4,36",mol/l,methicillin-susceptible S. aureus,Staphylococcus aureus,Methicillin susceptible,2,text,Materials and methods,Data set and descriptor calculation,9,table 1,,,,,2,figure 1,,,9,table 1,
08927020601188528,CC(=O)NC[C@H]1CN(c2ccc(-c3ccn(CCC#N)n3)c(F)c2)C(=O)O1,10.1080/08927020601188528,QSAR study of oxazolidinone antibacterial agents using artificial neural networks,Informa UK Limited,2007,0,99,pMIC,'=',"4,97",mol/l,methicillin-susceptible S. aureus,Staphylococcus aureus,Methicillin susceptible,2,text,Materials and methods,Data set and descriptor calculation,9,table 1,,,,,2,figure 1,,,9,table 1,
08927020601188528,C=CCn1ccc(-c2ccc(N3C[C@H](CNC(C)=O)OC3=O)cc2F)n1,10.1080/08927020601188528,QSAR study of oxazolidinone antibacterial agents using artificial neural networks,Informa UK Limited,2007,0,100,pMIC,'=',"4,65",mol/l,methicillin-susceptible S. aureus,Staphylococcus aureus,Methicillin susceptible,2,text,2. Materials and methods,2.1 Data set and descriptor calculation,9,table 1,,,,,2,figure 1,,,9,table 1,
08927020601188528,CC(=O)NC[C@H]1CN(c2ccc(-c3ccn(CC#N)n3)c(F)c2)C(=O)O1,10.1080/08927020601188528,QSAR study of oxazolidinone antibacterial agents using artificial neural networks,Informa UK Limited,2007,0,101,pMIC,'=',"5,25",mol/l,methicillin-susceptible S. aureus,Staphylococcus aureus,Methicillin susceptible,2,text,2. Materials and methods,2.1 Data set and descriptor calculation,10,table 1,,,,,2,figure 1,,,10,table 1,
08927020601188528,COC(=O)n1ccc(-c2ccc(N3C[C@H](CNC(C)=O)OC3=O)cc2F)n1,10.1080/08927020601188528,QSAR study of oxazolidinone antibacterial agents using artificial neural networks,Informa UK Limited,2007,0,102,pMIC,'=',"4,67",mol/l,methicillin-susceptible S. aureus,Staphylococcus aureus,Methicillin susceptible,2,text,2. Materials and methods,2.1 Data set and descriptor calculation,10,table 1,,,,,2,figure 1,,,10,table 1,
08927020601188528,CC(=O)NC[C@H]1CN(c2ccc(-c3ccn(C(C)=O)n3)c(F)c2)C(=O)O1,10.1080/08927020601188528,QSAR study of oxazolidinone antibacterial agents using artificial neural networks,Informa UK Limited,2007,0,103,pMIC,'=',"4,97",mol/l,methicillin-susceptible S. aureus,Staphylococcus aureus,Methicillin susceptible,2,text,2. Materials and methods,2.1 Data set and descriptor calculation,10,table 1,,,,,2,figure 1,,,10,table 1,
08927020601188528,CC(=O)NC[C@H]1CN(c2ccc(-c3cn[nH]c3)c(F)c2)C(=O)O1,10.1080/08927020601188528,QSAR study of oxazolidinone antibacterial agents using artificial neural networks,Informa UK Limited,2007,0,104,pMIC,'=',"5,2",mol/l,methicillin-susceptible S. aureus,Staphylococcus aureus,Methicillin susceptible,2,text,2. Materials and methods,2.1 Data set and descriptor calculation,10,table 1,,,,,2,figure 1,,,10,table 1,
08927020601188528,CC(=O)NC[C@H]1CN(c2ccc(-c3cnn(CCF)c3)c(F)c2)C(=O)O1,10.1080/08927020601188528,QSAR study of oxazolidinone antibacterial agents using artificial neural networks,Informa UK Limited,2007,0,105,pMIC,'=',"5,26",mol/l,methicillin-susceptible S. aureus,Staphylococcus aureus,Methicillin susceptible,2,text,2. Materials and methods,2.1 Data set and descriptor calculation,10,table 1,,,,,2,figure 1,,,10,table 1,
08927020601188528,CC(=O)NC[C@H]1CN(c2ccc(-c3cnn(C(C)=O)c3)c(F)c2)C(=O)O1,10.1080/08927020601188528,QSAR study of oxazolidinone antibacterial agents using artificial neural networks,Informa UK Limited,2007,0,106,pMIC,'=',"5,28",mol/l,methicillin-susceptible S. aureus,Staphylococcus aureus,Methicillin susceptible,2,text,2. Materials and methods,2.1 Data set and descriptor calculation,10,table 1,,,,,2,figure 1,,,10,table 1,
08927020601188528,CC(=O)NC[C@H]1CN(c2ccc(-c3cnn(Cc4ccccc4)c3)c(F)c2)C(=O)O1,10.1080/08927020601188528,QSAR study of oxazolidinone antibacterial agents using artificial neural networks,Informa UK Limited,2007,0,107,pMIC,'=',"4,71",mol/l,methicillin-susceptible S. aureus,Staphylococcus aureus,Methicillin susceptible,2,text,2. Materials and methods,2.1 Data set and descriptor calculation,10,table 1,,,,,2,figure 1,,,10,table 1,
08927020601188528,C=CCn1cc(-c2ccc(N3C[C@H](CNC(C)=O)OC3=O)cc2F)cn1,10.1080/08927020601188528,QSAR study of oxazolidinone antibacterial agents using artificial neural networks,Informa UK Limited,2007,0,108,pMIC,'=',"4,95",mol/l,methicillin-susceptible S. aureus,Staphylococcus aureus,Methicillin susceptible,2,text,2. Materials and methods,2.1 Data set and descriptor calculation,10,table 1,,,,,2,figure 1,,,10,table 1,
08927020601188528,CC(=O)NC[C@H]1CN(c2ccc(-c3cnn(C)c3)c(F)c2)C(=O)O1,10.1080/08927020601188528,QSAR study of oxazolidinone antibacterial agents using artificial neural networks,Informa UK Limited,2007,0,109,pMIC,'=',"5,52",mol/l,methicillin-susceptible S. aureus,Staphylococcus aureus,Methicillin susceptible,2,text,2. Materials and methods,2.1 Data set and descriptor calculation,10,table 1,,,,,2,figure 1,,,10,table 1,
